name,lat,lon,category
Super Sushi,1.3724206,103.9496899,restaurant
Eat 3 Bowls,1.3722834,103.9495712,restaurant
Poulet,1.3725317,103.9498342,restaurant
Sukiya,1.3722611,103.9499441,restaurant
I'm Kim Korean BBQ & Shabu Shabu,1.3734611,103.9482766,restaurant
Casa Vostra,1.2932139,103.8536304,restaurant
Handlebar,1.2787149,103.8043301,restaurant
The Alkaff Mansion,1.2788787,103.8132571,restaurant
Nam Kee Pau,1.3595879,103.7676411,restaurant
Rangooli,1.3598885,103.7676033,restaurant
Eat.,1.3593569,103.7676475,restaurant
Sunnychoice,1.3593085,103.7676508,restaurant
Campus Club House,1.3506275,103.68807,restaurant
Boon Lay Food Court,1.3457402,103.7130685,restaurant
Pioneer Food Village,1.3318797,103.6382033,restaurant
Aalst Chocolade,1.334693,103.6433587,restaurant
Food Centre,1.3295306,103.6521963,restaurant
Food Centre,1.3222874,103.6401752,restaurant
Chilli Padi Nonya Cafe,1.2917442,103.7777219,restaurant
Sum Kee Food,1.3268473,103.7241214,restaurant
Foodcourt,1.436276,103.7538584,restaurant
Ji Li Easting House,1.4361318,103.7537127,restaurant
Foodcourt,1.4364324,103.7540284,restaurant
Hornbill Restaurant,1.407176,103.953549,restaurant
Tenderbest Makcik Tuckshop,1.3978451,103.8734122,restaurant
Le Steak,1.3979108,103.8734003,restaurant
Once Place,1.3972458,103.8728974,restaurant
Siang Ge Pte Ltd,1.3973027,103.8729015,restaurant
Silk Road of the Sea,1.2503872,103.8205828,restaurant
Atout,1.3058972,103.8136005,restaurant
Food Centre,1.4657773,103.8118247,restaurant
Hua Yuen Porridge,1.2844216,103.833101,restaurant
Laksa Steamboat,1.2696799,103.8137928,restaurant
,1.2988118,103.8395188,restaurant
TAMBA,1.2798505,103.8431543,restaurant
Clos Pasoh,1.279826,103.8404498,restaurant
Huda Restaurant _¡å¤§é¥_,1.2834294,103.8434962,restaurant
Heisei Japanese Restaurant,1.2859782,103.8495815,restaurant
Ajoomma Korean Charcoal BBQ,1.2825537,103.8469634,restaurant
CARNE Singapore,1.2810756,103.8469602,restaurant
Tenderbest Makcik Tuckshop,1.3954497,103.9173488,restaurant
Da Paolo BistroBar,1.304231,103.7871691,restaurant
Min Jiang at One-North,1.3039767,103.7862897,restaurant
Les Bouchons Rochester,1.3062277,103.7875897,restaurant
Bismillah Biryani,1.3050507,103.8536935,restaurant
Komala Vilas,1.3064755,103.8519748,restaurant
Friar's,1.2546307,103.8237087,restaurant
Gloria's Snack Shack,1.2554538,103.8225558,restaurant
Goldilocks,1.2545096,103.8241288,restaurant
KT's Grill,1.2549362,103.8219543,restaurant
Mel's Drive-in,1.2551419,103.8220589,restaurant
MÃ¶venpick of Switzerland,1.2493651,103.8217669,restaurant
Samundar Indian Fusion Crusine & Bar,1.2496985,103.8216103,restaurant
Trapizza,1.2562278,103.8120427,restaurant
Marty's Casa Del Wild,1.2553715,103.8234139,restaurant
Suriya,1.3077095,103.8528063,restaurant
Smokey's,1.313747,103.9015488,restaurant
,1.4030606,103.9702147,restaurant
Smith Marine Floating Restaurant,1.3974756,103.9619696,restaurant
Piedra Negra,1.3002312,103.8594641,restaurant
Kohnangkam,1.3035746,103.8590684,restaurant
Khansama Tandoori Restaurant,1.3081137,103.8530368,restaurant
Cheval,1.4282139,103.7672841,restaurant
Canteen,1.3169421,103.9788126,restaurant
Sakura International Buffet Restaurant,1.4438689,103.7816596,restaurant
Season Live Seafood,1.4025954,103.9697498,restaurant
Legendary Hong Kong é¦_¸¯_³å,1.3065268,103.7872131,restaurant
Hui Oriental Rochester,1.3068183,103.7869113,restaurant
Bukang,1.288943,103.8056074,restaurant
,1.304611,103.8085519,restaurant
Club July,1.3946348,103.7534527,restaurant
Boon Tong Kee,1.3255204,103.8494652,restaurant
Eng Seng Restaurant,1.3143708,103.9059495,restaurant
Claudine Restaurant,1.3048375,103.813518,restaurant
,1.3863168,103.9418021,restaurant
Kinnari Thai Cuisine,1.3117801,103.9008982,restaurant
Polo Club Restaurant & Bar,1.3322736,103.8360986,restaurant
Wine Connection Bistro,1.3022767,103.8403151,restaurant
The Bark Cafe,1.3622435,103.9737558,restaurant
Hanwoori,1.3642742,103.8651762,restaurant
Acqua e Farina,1.3581174,103.7678744,restaurant
Springleaf Prata Place,1.3580473,103.7679181,restaurant
New Teck Kee Chicken Rice,1.3597374,103.7676239,restaurant
Pictotin,1.3078251,103.9032474,restaurant
Turnhouse Bistro & Bar,1.3920519,103.984954,restaurant
Jack's Place,1.2884576,103.8049523,restaurant
Ma Maison,1.2882794,103.8047997,restaurant
Ah Mei,1.2885579,103.8049758,restaurant
Bengawan Solo,1.2885635,103.8049707,restaurant
,1.2885976,103.8049916,restaurant
Koufu,1.2890692,103.8053034,restaurant
,1.2887139,103.8050998,restaurant
,1.3554115,103.9854036,restaurant
,1.3556209,103.9854686,restaurant
Ippudo Express,1.355543,103.9856156,restaurant
,1.3559128,103.9856196,restaurant
,1.3557404,103.9855786,restaurant
Essen @ The Pinnacle,1.2770333,103.8419461,restaurant
Kian Heng,1.3082847,103.8512843,restaurant
Pattukottai cuisine,1.3083289,103.8513181,restaurant
Chingu Dining Rochester,1.3049707,103.7877348,restaurant
Long Beach,1.3049738,103.8825516,restaurant
Mattar Road Seafood,1.3128406,103.8826612,restaurant
Shafina Cuisine,1.3113738,103.8553618,restaurant
Tang Tea house,1.3902496,103.9878664,restaurant
,1.28348,103.8530361,restaurant
Hopscotch,1.2745936,103.8038998,restaurant
,1.304513,103.8845822,restaurant
Cafe Melba,1.3033327,103.8849252,restaurant
Beaulieu House,1.4633444,103.8368891,restaurant
Waa Cow,1.3048253,103.7723663,restaurant
Restaurant Chedi,1.3115087,103.8608065,restaurant
Muhammadiyah,1.3086856,103.8568187,restaurant
Pickle,1.3085331,103.857004,restaurant
Juz Eat,1.2938845,103.7847585,restaurant
Masta Kafe,1.2940565,103.7847335,restaurant
My Saap Saap Thai,1.2935599,103.7846951,restaurant
Empress Porridge,1.2939566,103.7847535,restaurant
Sunny Korean Cuisine,1.2934584,103.7847729,restaurant
A Poke Theory,1.2940665,103.7845937,restaurant
Kazuki,1.2935561,103.7847465,restaurant
Xin Wang's Hong Kong Cafe,1.2941129,103.7846572,restaurant
Little Saigon (100 Ulu Pandan),1.3217942,103.7790168,restaurant
,1.334573,103.7952887,restaurant
The Cavern,1.3336626,103.7959277,restaurant
Eat 3 Bowls,1.275038,103.7947659,restaurant
Colbar,1.2937848,103.7964523,restaurant
NOMADS,1.4086575,103.8676363,restaurant
The ART (Assumption Restaurant for Training),1.3696966,103.7666685,restaurant
The White House,1.4078696,103.8096144,restaurant
Bali Nasi Lemak,1.3128968,103.8784619,restaurant
Chez Poppy,1.2853511,103.7960439,restaurant
Lam's,1.3162531,103.8583346,restaurant
Small Batch,1.3210746,103.817779,restaurant
Hua Yu Wee,1.3145095,103.9416388,restaurant
,1.3621458,103.885662,restaurant
Plain Vanilla,1.2822682,103.8304572,restaurant
Cheng's 27,1.2828866,103.8299708,restaurant
,1.2783436,103.8039471,restaurant
North Hill Food Court,1.3544097,103.6882225,restaurant
,1.2862479,103.8145903,restaurant
Soulfood,1.2863986,103.8145409,restaurant
Canteen,1.274698,103.7078943,restaurant
Canteen,1.2992455,103.822435,restaurant
kaffe&toast,1.2934708,103.7846925,restaurant
Tori Yard,1.3624701,103.8471271,restaurant
Canopy Garden Dining,1.3624067,103.8473977,restaurant
Praya Rata,1.3690586,103.8477142,restaurant
Canteen,1.3060023,103.891062,restaurant
Beast & Butterflies,1.2903274,103.8368603,restaurant
Mr Teh Tarik Cartel,1.4377167,103.7707477,restaurant
Terra Madre,1.3019649,103.8115657,restaurant
OMMA Korean Charcoal BBQ - Bukit Timah,1.3435289,103.7750557,restaurant
Indian Grill & Bar,1.280288,103.8505895,restaurant
Al Jemi Restaurant,1.3227223,103.863877,restaurant
,1.3865417,103.9097713,restaurant
Toh Guan Food&Drinks Centre,1.3402918,103.7468581,restaurant
Ghim Moh (Foodfare Coffee Shop),1.3085003,103.7845879,restaurant
Din Tai Fung,1.3600902,103.9890327,restaurant
Nectar,1.3600104,103.9890979,restaurant
Tapas Club,1.3600482,103.9892916,restaurant
SushiTei,1.3597503,103.989343,restaurant
Ya's Kitchen,1.3595892,103.9896794,restaurant
Violet Oon Singapore,1.3605071,103.9897394,restaurant
Nomono (JW360Â°),1.3597847,103.9897732,restaurant
Bee Cheng Hiang,1.3597797,103.9899315,restaurant
Shang Social,1.3599797,103.9894162,restaurant
Earle Swensen's,1.3603527,103.9892851,restaurant
Samsui,1.3597805,103.9904534,restaurant
Suage Hokkaido Soup Curry,1.3598745,103.990358,restaurant
PizzaExpress,1.3599633,103.9901724,restaurant
Sankranti,1.3598053,103.9900124,restaurant
Eggs 'n Things,1.3597669,103.9898995,restaurant
Sama Sama by Tok Tok,1.3597554,103.989723,restaurant
Jumbo Seafood,1.3596076,103.9901372,restaurant
Tim Ho Wan,1.3601301,103.9890243,restaurant
Yun Nans äº_µ·_,1.3597542,103.989348,restaurant
El Fuego by Collin__,1.3595927,103.9896744,restaurant
Tonkatsu by Ma Maison,1.3595882,103.9901137,restaurant
Kam's Roast,1.3596206,103.9901885,restaurant
Xiao Bin Lou å°_»¨æ¥,1.3597853,103.9904466,restaurant
Putien,1.3598121,103.9899792,restaurant
Tonito,1.3597719,103.9898732,restaurant
,1.3598864,103.9894402,restaurant
Kko Kko Nara,1.3599745,103.9893574,restaurant
Japanese Soba Noodles Tsuta,1.360042,103.9893187,restaurant
Lady M,1.3601393,103.9902349,restaurant
Aloha PokÃ©,1.3605529,103.99023,restaurant
Arteastiq Bistro,1.3604924,103.9902979,restaurant
Rumours Bar and Grill,1.3607986,103.9896625,restaurant
Herit8ge,1.3608026,103.9895604,restaurant
Paradise Classic,1.3608345,103.9897122,restaurant
"Sankranti, Changi express",1.3602641,103.9893081,restaurant
Emack & Bolio's,1.3600227,103.9893462,restaurant
Irvins Salted Egg,1.3601718,103.9893595,restaurant
Project Pizza,1.360237,103.989369,restaurant
Juewei,1.3602227,103.9894015,restaurant
I Love Taimei,1.3602026,103.9894313,restaurant
Swatow Kitchen,1.36018,103.9894614,restaurant
Stuff'd,1.3601645,103.9894966,restaurant
Big Bird,1.3601361,103.989537,restaurant
TGM / Root 98,1.361646,103.9901673,restaurant
Terrace Chinese Kitchen,1.3615099,103.9904868,restaurant
Andes by Astons,1.3619839,103.9904096,restaurant
Teahouse,1.361919,103.9905624,restaurant
O'Leary Sports Restaurant,1.3621997,103.9913116,restaurant
I Love Taimei,1.3620935,103.9912786,restaurant
24Hr Food Gallery,1.3621296,103.99083,restaurant
Treasures,1.3018779,103.9049054,restaurant
Dome,1.3010982,103.9047749,restaurant
Jack's Place,1.3011903,103.905488,restaurant
Din Tai Fung,1.3016935,103.9053612,restaurant
Tori Q,1.3015943,103.905377,restaurant
Sanook Kitchen,1.301623,103.9052481,restaurant
Putien,1.3018843,103.9051345,restaurant
Ichiban Boshi,1.3020474,103.9051644,restaurant
Swensen's,1.3013571,103.9056758,restaurant
Fish Mart Sakuraya,1.3012425,103.9057442,restaurant
Sakae Sushi,1.3011603,103.9057859,restaurant
Bee Cheng Hiang,1.3009243,103.9054013,restaurant
Famous Amos,1.3015691,103.9051422,restaurant
Burgerlabo,1.2753447,103.804176,restaurant
The Naked Fin,1.2760795,103.8044477,restaurant
,1.2640513,103.8125181,restaurant
Bistro Neigh,1.3792117,103.9483447,restaurant
Latteria,1.2787807,103.842993,restaurant
Tribal Dining,1.2789446,103.8420675,restaurant
Slate Bar,1.2788981,103.8420238,restaurant
Fong Seng Nasi Lemak,1.2750165,103.7948275,restaurant
ManhilL Restaurant,1.2749947,103.7948889,restaurant
Al Capone's,1.3366134,103.7455834,restaurant
Ba Wang Cha Ji,1.2898658,103.8172584,restaurant
Hayashi,1.2899018,103.8171645,restaurant
Teh Tarik Express,1.2899525,103.8170549,restaurant
PeN/Y/ET & GRILLED,1.2899828,103.8169893,restaurant
,1.378209,103.954336,restaurant
Collin's,1.4087466,103.7801698,restaurant
Pavilion Banana Leaf,1.4076966,103.7812708,restaurant
Han's Union,1.4079684,103.7807654,restaurant
"Luke's Lobster, Leckerbaer, Mr. Holmes Bakehouse",1.407695,103.7808627,restaurant
,1.3425739,103.8760898,restaurant
,1.2824247,103.8303376,restaurant
Wawawa Bistro,1.3393052,103.9335535,restaurant
Pasir Panjang Terminal 5 Canteen,1.2639775,103.7857537,restaurant
Kailash Parbat,1.2550432,103.8177548,restaurant
Tenderbest Makcik Tuckshop,1.3752304,103.8983045,restaurant
Al Deen Cafe,1.3104597,103.8549467,restaurant
Crave,1.2936343,103.7847804,restaurant
McDonald's,1.3967854,103.8872571,fast_food
McDonald's,1.3852937,103.9014609,fast_food
KFC,1.3852325,103.9014163,fast_food
McDonald's,1.3920248,103.9048398,fast_food
_¾·_,1.3940439,103.9131186,fast_food
McDonald's,1.3721746,103.8936806,fast_food
KFC,1.3722709,103.8935426,fast_food
Long John Silver's,1.3722631,103.8939908,fast_food
McDonald's,1.3740336,103.886987,fast_food
Burger King,1.3596999,103.8852389,fast_food
Burger King,1.3021723,103.8527679,fast_food
McDonald's,1.301261,103.8550421,fast_food
McDonald's,1.3040423,103.8021608,fast_food
McDonald's,1.3223758,103.8136207,fast_food
McDonald's,1.2975686,103.7633424,fast_food
Ajisen Ramen,1.4419163,103.8251964,fast_food
McDonald's,1.4483884,103.8198881,fast_food
KFC,1.4478449,103.8192274,fast_food
McDonald's,1.3486942,103.6976457,fast_food
KFC,1.348533,103.698708,fast_food
McDonald's,1.3415125,103.6970389,fast_food
McDonald's,1.3261328,103.7243864,fast_food
Popeyes,1.3388366,103.7054554,fast_food
Burger King,1.3387188,103.7051119,fast_food
Carl's Jr.,1.3404245,103.706438,fast_food
McDonald's,1.2748834,103.846034,fast_food
MOS Burger,1.2936708,103.859488,fast_food
"Fast Food Chinese, Malay, Indian & Westen",1.33139,103.948124,fast_food
Kopitiam,1.3076462,103.8628073,fast_food
McDonald's,1.3075121,103.8626356,fast_food
Ananas Cafe,1.3080055,103.8625176,fast_food
Super Snacks,1.2911649,103.7803239,fast_food
McDonald's,1.3693658,103.8472747,fast_food
McDonald's,1.3827588,103.8460242,fast_food
Old Chang Kee,1.3873471,103.8692856,fast_food
Poolside,1.3351252,103.776159,fast_food
KFC,1.3096254,103.7769661,fast_food
Subway,1.3094186,103.7769497,fast_food
McDonald's,1.3124773,103.76569,fast_food
McDonald's,1.2845434,103.842675,fast_food
McDonald's,1.3045417,103.8335522,fast_food
McDonald's,1.2828132,103.8653908,fast_food
Texas Chicken,1.281206,103.8642653,fast_food
McDonald's,1.3547625,103.9859391,fast_food
McDonald's,1.3936293,103.9134282,fast_food
Texas Chicken,1.4357105,103.7855193,fast_food
KFC,1.4045056,103.7904911,fast_food
Burger King,1.2892068,103.8471716,fast_food
McDonald's,1.3063341,103.8287244,fast_food
McDonald's,1.3468981,103.6802831,fast_food
McDonald's,1.3204752,103.8857837,fast_food
,1.3194952,103.6296184,fast_food
KFC,1.2854247,103.845301,fast_food
McDonald's,1.285139,103.8445746,fast_food
KFC,1.3001323,103.8558733,fast_food
McDonald's,1.2858396,103.8499658,fast_food
Subway,1.2745747,103.8437017,fast_food
Burger King,1.30074,103.8447846,fast_food
KFC,1.3001118,103.8449291,fast_food
McDonald's,1.3000112,103.8448902,fast_food
KFC,1.311325,103.8561406,fast_food
Long John Silver's,1.3112194,103.856195,fast_food
McDonald's,1.3113488,103.856206,fast_food
KFC,1.3203384,103.8434482,fast_food
McDonald's,1.3169709,103.8439049,fast_food
KFC,1.2651106,103.8200263,fast_food
Long John Silver's,1.2637442,103.8220689,fast_food
McDonald's,1.2648062,103.8204787,fast_food
McDonald's,1.3108167,103.8463678,fast_food
McDonald's,1.2913073,103.8572476,fast_food
McDonald's,1.4458327,103.7979862,fast_food
McDonald's,1.4402485,103.8011513,fast_food
KFC,1.4401399,103.8011875,fast_food
KFC,1.4374835,103.795144,fast_food
Burger King,1.4366685,103.786302,fast_food
McDonald's,1.4364211,103.7863743,fast_food
McDonald's,1.4352192,103.7871007,fast_food
Burger King,1.4293649,103.775234,fast_food
Long John Silvers,1.4300228,103.8356696,fast_food
McDonald's,1.3855592,103.7449778,fast_food
McDonald's,1.3813306,103.7520704,fast_food
KFC,1.3802125,103.7640618,fast_food
McDonald's,1.3793488,103.7644526,fast_food
McDonald's,1.3576092,103.7506387,fast_food
KFC,1.3967367,103.7466996,fast_food
McDonald's,1.3978719,103.74703,fast_food
KFC,1.3397386,103.7063969,fast_food
Long John Silver's,1.3386903,103.7050224,fast_food
McDonald's,1.3399002,103.7063392,fast_food
MOS Burger,1.2749353,103.8435698,fast_food
McDonald's,1.3321426,103.9137615,fast_food
Burger King,1.4417073,103.8245982,fast_food
Subway,1.3270462,103.8463159,fast_food
Long John Silver's,1.3015919,103.7986341,fast_food
McDonald's,1.2835358,103.81815,fast_food
Burger King,1.2636732,103.8214447,fast_food
Carl's Jr.,1.2639209,103.8226585,fast_food
Texas Chicken,1.2647543,103.8225004,fast_food
Popeyes,1.3109006,103.8565588,fast_food
Bistro Bugis,1.3004871,103.8554296,fast_food
_¾·_,1.2838744,103.8172063,fast_food
Subway,1.2831186,103.8163425,fast_food
McDonald's,1.257543,103.820322,fast_food
Wendy's,1.333224,103.7423592,fast_food
Skinny Pizza,1.3335209,103.7429815,fast_food
Food Court,1.3444945,103.7352568,fast_food
McDonald's,1.3633811,103.8657643,fast_food
McDonald's,1.3534064,103.8709089,fast_food
Burger King,1.3570864,103.946686,fast_food
McDonald's,1.3019278,103.9059944,fast_food
McDonald's,1.3412309,103.8461844,fast_food
Domino's,1.3614111,103.8861523,fast_food
Yoshinoya,1.3001908,103.8558966,fast_food
McDonald's,1.3919593,103.7434289,fast_food
Subway,1.3972456,103.7468993,fast_food
Yoshinoya,1.3010193,103.8387119,fast_food
A&W,1.3387472,103.7051972,fast_food
Subway,1.2748406,103.8001666,fast_food
Killney,1.274862,103.8000887,fast_food
Pastamania,1.2746797,103.8003113,fast_food
Burger King,1.3296354,103.6812592,fast_food
KFC,1.342428,103.6926082,fast_food
Subway,1.3425427,103.6925473,fast_food
House of Kebab,1.300371,103.8597855,fast_food
McDonald's,1.3786011,103.9426149,fast_food
McDonald's,1.332626,103.8480163,fast_food
KFC,1.3768882,103.9552602,fast_food
McDonald's,1.3769257,103.9551851,fast_food
Popeyes,1.2998138,103.8476865,fast_food
Popeyes,1.303129,103.8730327,fast_food
The Original Vadai,1.3145445,103.8986286,fast_food
McDonald's,1.2872554,103.8032795,fast_food
Subway,1.3446777,103.9324439,fast_food
McDonald's,1.3445829,103.9324065,fast_food
McDonald's,1.3282417,103.7516147,fast_food
McDonald's,1.3477226,103.7444185,fast_food
___,1.2751991,103.8441253,fast_food
Domino's Pizza,1.3026589,103.8579546,fast_food
Domino's,1.3368915,103.8542889,fast_food
Pizza Hut Delivery,1.2806365,103.8423084,fast_food
Pizza Hut Delivery,1.301478,103.8617407,fast_food
Pizza Hut,1.3113699,103.8570718,fast_food
Burger King,1.3094045,103.7927184,fast_food
McDonald's,1.3341872,103.8509097,fast_food
McDonald's / McCafÃ©,1.3061331,103.7909339,fast_food
Krispy Kreme,1.2562331,103.8200558,fast_food
The Daily Scoop,1.3104292,103.7964163,fast_food
Sunday Folks,1.3117125,103.7968517,fast_food
KFC,1.4035011,103.7968388,fast_food
Subway,1.2838475,103.8173042,fast_food
___,1.3557071,103.9895741,fast_food
Subway,1.3543532,103.9884895,fast_food
Burger King,1.3567461,103.9892933,fast_food
Krispy Kreme,1.3563144,103.9888303,fast_food
McDonald's,1.3540391,103.9883591,fast_food
McDonald's,1.3195729,103.8272994,fast_food
Popeyes,1.3473747,103.6801213,fast_food
Subway,1.346901,103.6802059,fast_food
McDonald's,1.3837892,103.7704405,fast_food
Subway,1.3801428,103.7641014,fast_food
Dunkin' Donuts,1.380088,103.7644059,fast_food
Burger King,1.3795604,103.7645843,fast_food
KFC,1.3853619,103.7446865,fast_food
MOS Burger,1.3853152,103.744779,fast_food
Hot Shotz,1.2863502,103.8494199,fast_food
McDonald's,1.3495845,103.7502871,fast_food
Mr Bean,1.3330543,103.8473872,fast_food
Domino's,1.3457624,103.9380472,fast_food
McDonald's,1.3427681,103.9533766,fast_food
McDonald's,1.3016348,103.9128221,fast_food
Old Chang Kee,1.3117357,103.8719053,fast_food
McDonald's,1.3345833,103.9623221,fast_food
O'day,1.3039511,103.8340955,fast_food
J Express,1.3092436,103.777187,fast_food
,1.3062024,103.8559451,fast_food
Each a Cup,1.3115542,103.7783083,fast_food
McDonald's,1.2936409,103.8323815,fast_food
McDonald's,1.4100416,103.9057769,fast_food
Chawang Bistro,1.4045401,103.7906592,fast_food
Safari Sizzles,1.4039221,103.7888131,fast_food
Bongo Burgers,1.3209447,103.7066399,fast_food
Dunkin',1.3620707,103.9914317,fast_food
Owl Transit,1.36202,103.9914766,fast_food
___,1.3621331,103.9914592,fast_food
Mong Nonya Delight,1.300097,103.8536807,fast_food
å¤§æ_æµ·å__½é_é£ Tai Loke Hainan Chicken Rice,1.3000761,103.8537071,fast_food
Eleven Finger (Eu kee) Scissors Curry Rice,1.3001174,103.8536539,fast_food
Leong Yeow,1.3009739,103.8543496,fast_food
æ°¸ç_é£¤¨ Yong Fa Eating House,1.3010406,103.8543159,fast_food
Fried Carrot Cake,1.3010094,103.854285,fast_food
é¦_____å± Aroma CafÃ©,1.3009601,103.8543294,fast_food
Queen St. Prawn Noodles,1.3010267,103.8542963,fast_food
Turkish Kebab & Grill,1.2987266,103.8559765,fast_food
Super Chicken,1.2990287,103.8561237,fast_food
Tong Cheng Yuan Soya Bean,1.3009904,103.854371,fast_food
Rice garden,1.3009452,103.854307,fast_food
Burger King,1.3083083,103.8623763,fast_food
Foodqulique,1.3059032,103.8607785,fast_food
McDonald's,1.3784072,103.762591,fast_food
Burger King,1.293312,103.8553767,fast_food
Burger King,1.2951606,103.860263,fast_food
Swensens,1.2913974,103.8582326,fast_food
Carl's Jr.,1.2915181,103.858026,fast_food
Subway,1.2935827,103.859497,fast_food
McDonald's,1.2946108,103.8600784,fast_food
Subway,1.3587242,103.752081,fast_food
Domino's,1.3419818,103.7752722,fast_food
Five Guys,1.2999437,103.8448848,fast_food
Subway,1.2798471,103.8529013,fast_food
_¾·_,1.3498286,103.7494787,fast_food
KFC,1.3502758,103.7190997,fast_food
Food court,1.4500749,103.822264,fast_food
McDonald's,1.3422465,103.7761691,fast_food
Burger King,1.3227899,103.9220562,fast_food
KFC,1.3273721,103.6782508,fast_food
McDonald's,1.327364,103.6784171,fast_food
Subway,1.3270985,103.6784948,fast_food
Subway,1.3301312,103.9004749,fast_food
Domino's,1.3504786,103.7255189,fast_food
Subway,1.2552278,103.8175128,fast_food
Domino's,1.3063807,103.8959418,fast_food
Subway,1.2915958,103.8562563,fast_food
Rite Pizza,1.3324656,103.9270204,fast_food
Tian Tian Chicken Rice,1.2804512,103.8447853,fast_food
Domino's,1.3788268,103.941808,fast_food
Astons,1.3879084,103.9869669,fast_food
Rasa Rasa,1.3887768,103.9868841,fast_food
Rasa Rasa @ Kampong Changi,1.3897472,103.9865698,fast_food
McDonald's,1.3373089,103.9214889,fast_food
McDonald's,1.3243472,103.9291499,fast_food
Pepper Lunch,1.3245025,103.9297975,fast_food
KFC,1.3128686,103.9243179,fast_food
McDonald's,1.4359437,103.8377971,fast_food
McDonald's,1.3124773,103.923353,fast_food
Yong's Teochew Kueh,1.3063057,103.9057319,fast_food
McDonald's,1.331985,103.9257716,fast_food
McDonald's,1.3439551,103.7382039,fast_food
Texas Chicken,1.3773911,103.9034125,fast_food
McDonald's,1.3184239,103.8925608,fast_food
Burger King,1.3189652,103.8924113,fast_food
KFC,1.3851177,103.7658522,fast_food
Kebab Faktory,1.3123037,103.900234,fast_food
Long John Silver's,1.3782897,103.7634624,fast_food
Nee,1.3091621,103.9026673,fast_food
McDonald's,1.3585427,103.886344,fast_food
Domino's,1.3397249,103.8854512,fast_food
Kate Jubilee,1.4332908,103.8415936,fast_food
Burger King,1.2857242,103.8496553,fast_food
MOS Burger,1.2829985,103.8491447,fast_food
KFC,1.4299643,103.8279758,fast_food
Domino's,1.4270063,103.8261636,fast_food
McDonald's,1.4267083,103.8260764,fast_food
Popeyes,1.3010204,103.8379778,fast_food
Juice Clinic,1.3006848,103.8591337,fast_food
McDonald's,1.3673955,103.8563817,fast_food
Opah Satay,1.301825,103.8584852,fast_food
Tashdash,1.3017965,103.8584558,fast_food
Peaches Juice Bar,1.3015494,103.8582351,fast_food
Tutti Frutti,1.300473,103.859715,fast_food
Go Tarboush,1.3018723,103.8585253,fast_food
Broadway,1.4497199,103.797595,fast_food
Subway,1.2925479,103.8106526,fast_food
Subway,1.2992102,103.8428739,fast_food
Subway,1.3294939,103.6829381,fast_food
_¾·_,1.3083611,103.7622894,fast_food
Domino's,1.3122651,103.7600281,fast_food
Canadian Pizza,1.3239502,103.8527402,fast_food
4Fingers  Crispy Chicken,1.3263941,103.8433886,fast_food
McDonald's,1.392401,103.8952432,fast_food
Subway,1.3920852,103.8952904,fast_food
Burger King,1.3923931,103.8953305,fast_food
Yoshinoya,1.3917937,103.8946112,fast_food
MOS Burger,1.3925273,103.8950203,fast_food
KFC,1.3923384,103.8953232,fast_food
Long John Silver's,1.3359439,103.8889897,fast_food
Yoshinoya,1.3534023,103.9402585,fast_food
McDonald's,1.3351169,103.746041,fast_food
McDonald's,1.3540635,103.9595792,fast_food
McDonald's,1.3533328,103.9544495,fast_food
nomVnom Bistro,1.2892764,103.8466946,fast_food
MOS Burger,1.4356684,103.7857656,fast_food
Yoshinoya,1.4357231,103.7859534,fast_food
4Fingers Crispy Chicken,1.4362657,103.7864505,fast_food
KFC,1.3657834,103.7498113,fast_food
Domino's,1.3769944,103.7445718,fast_food
Pepper Lunch,1.3921865,103.8947774,fast_food
Maki-San,1.3919961,103.8948471,fast_food
Le Chasseur,1.3207537,103.8995784,fast_food
_¾·_,1.3540657,103.9600853,fast_food
Kim Choo Kueh Chang,1.3058066,103.9045436,fast_food
Guangdong Porridge,1.2790696,103.841617,fast_food
Yed & deen,1.2791077,103.8415996,fast_food
æ·»ç_____æµ·é,1.3109442,103.859903,fast_food
Long John Silver's,1.3188694,103.8942748,fast_food
Carl's Jr.,1.3186183,103.8937265,fast_food
McDonald's,1.3741881,103.9515336,fast_food
Subway,1.2975217,103.8496312,fast_food
äº__Gogo,1.3716078,103.8935834,fast_food
Pepper Lunch,1.372314,103.8939275,fast_food
Subway,1.3750192,103.882911,fast_food
Chinatown Complex Foodcourt,1.2854002,103.8429495,fast_food
_¾·_,1.3821812,103.8934807,fast_food
,1.2807564,103.8515718,fast_food
Long John Silver's,1.4400275,103.800877,fast_food
Coffee hut,1.3076095,103.8568778,fast_food
LiHO here somewhere,1.2830784,103.8483408,fast_food
Happy Hawkers,1.4041703,103.9084261,fast_food
Jinjja Chicken,1.2999534,103.8540605,fast_food
Gustoso,1.3141752,103.7653089,fast_food
Pulut Tai Tai,1.3376318,103.6968154,fast_food
Paradise Gastronomy,1.3018822,103.8536017,fast_food
Subway,1.3029006,103.8527107,fast_food
Rong Kee Delights,1.3004423,103.8532865,fast_food
ChangCheng mi Wah,1.3004244,103.8533281,fast_food
New Rong Liang Ge Cantonese Roasted Duck Double Boiled Soup,1.3001477,103.8536186,fast_food
Pastamania,1.3966315,103.8871801,fast_food
Golden Pillow 933,1.3332423,103.9027802,fast_food
Duck Master,1.2843651,103.8429834,fast_food
Green Croft,1.2771431,103.8524055,fast_food
Eat,1.3189769,103.8929127,fast_food
Jollibee,1.3188921,103.892937,fast_food
